Num_acc,Conditions Atmosphériques,Etat Surface,Catégorie Route,Vitesse Maximale Autorisée,Nombre Véhicules Impliqués,Nombre Usagers Impliqués,Date,Conditions Lumineuses,Type Collision
4919,Normal,Sec,,70.0,,2.0,2022-01-29 13:56:45,Jour,
4920,Normal,,Voie Communale,,2.0,2.0,2022-01-11 00:59:16,,
4921,,Mouillé,,130.0,,2.0,2022-01-07 13:01:13,Jour,Autre
4922,,Sec,Route Nationale,,1.0,2.0,2022-01-29 20:15:46,Nuit,Autre
4923,Normal,Sec,Voie Communale,,,,2022-01-28 04:04:04,Nuit,
4924,Normal,,Route Départementale,70.0,2.0,6.0,2022-01-16 05:33:53,Nuit,Frontale
4925,Normal,Sec,Voie Communale,,2.0,,2022-01-17 09:13:41,Jour,Par le coté
4926,Normal,,Autoroute,130.0,,6.0,2022-01-27 13:01:53,Jour,Frontale
4927,,Sec,Voie Communale,,,8.0,2022-01-16 14:02:26,Jour,Frontale
4928,Normal,Sec,Voie Communale,,,,2022-01-24 20:46:16,,Autre
4929,Pluie,Mouillé,Voie Communale,,2.0,,2022-01-03 03:37:12,Nuit,Frontale
4930,Normal,Sec,,30.0,,2.0,2022-01-22 16:02:09,Jour,Frontale
4931,,Sec,Route Départementale,70.0,1.0,,2022-01-16 16:37:43,Jour,
4932,,Sec,Route Départementale,70.0,2.0,4.0,2022-01-02 18:30:17,Nuit,
4933,,Sec,,90.0,2.0,,2022-01-16 14:29:32,,
4934,Normal,,,30.0,2.0,3.0,2022-01-25 16:02:53,Jour,
4935,Normal,Sec,Autoroute,130.0,2.0,3.0,2022-01-22 16:37:08,Jour,Frontale
4936,Normal,Sec,Voie Communale,,2.0,,2022-01-31 07:57:31,Nuit,Par le coté
4937,Pluie,Mouillé,,30.0,,6.0,2022-01-09 13:23:51,Jour,
4938,,Sec,Route Départementale,70.0,2.0,4.0,2022-01-13 03:45:01,Nuit,Par l'arrière
4939,,Mouillé,,30.0,2.0,3.0,2022-01-09 10:47:01,Jour,
4940,Normal,Sec,Voie Communale,,2.0,7.0,2022-01-10 06:54:08,Nuit,Par le coté
4941,Pluie,,Route Départementale,70.0,2.0,2.0,2022-01-03 20:18:29,,Frontale
4942,Normal,Sec,,30.0,2.0,,2022-01-20 20:42:27,,
4943,Normal,Sec,Voie Communale,,2.0,,2022-01-11 23:44:40,Nuit,Par le coté
4944,Normal,,Route Départementale,,2.0,3.0,2022-01-13 19:16:03,Nuit,Par le coté
4945,Normal,,Route Nationale,90.0,,2.0,2022-01-14 06:11:46,Nuit,Autre
4946,Normal,,Route Nationale,,2.0,4.0,2022-01-05 18:36:34,Nuit,Par l'arrière
4947,Pluie,Mouillé,Voie Communale,30.0,2.0,2.0,2022-01-03 04:48:14,,Par le coté
4948,,Sec,Route Départementale,70.0,2.0,,2022-01-24 03:27:51,Nuit,
4949,Pluie,Mouillé,Autoroute,130.0,2.0,7.0,2022-01-03 13:24:18,Jour,Frontale
4950,,Sec,Route Départementale,,2.0,3.0,2022-01-26 02:17:58,Nuit,Frontale
4951,,Sec,Autoroute,130.0,2.0,3.0,2022-01-10 05:23:03,,Par le coté
4952,Normal,,Autoroute,130.0,1.0,1.0,2022-01-12 07:47:28,Nuit,
4953,Normal,,Voie Communale,30.0,2.0,5.0,2022-01-24 11:51:48,Jour,Par le coté
4954,Normal,Sec,,70.0,,5.0,2022-01-21 20:05:24,Nuit,Par le coté
4955,Normal,Sec,Route Départementale,70.0,2.0,5.0,2022-01-28 14:50:31,Jour,Par le coté
4956,Normal,,Voie Communale,,,2.0,2022-01-05 16:03:30,,Par le coté
4957,Normal,,Route Départementale,70.0,,5.0,2022-01-20 22:41:43,,Autre
4958,,Sec,Route Nationale,90.0,,,2022-01-02 06:55:38,Nuit,Autre
4959,Normal,Sec,Voie Communale,,1.0,,2022-01-27 05:35:05,Nuit,Autre
4960,Normal,Sec,Voie Communale,30.0,3.0,7.0,2022-01-12 04:27:25,Nuit,Autre
4961,Normal,,Route Départementale,70.0,2.0,,2022-01-05 01:37:28,,Frontale
4962,,Sec,Autoroute,,,2.0,2022-01-05 14:58:59,Jour,
4963,,Mouillé,Voie Communale,30.0,1.0,1.0,2022-01-19 17:04:06,Jour,Autre
4964,,Sec,Voie Communale,30.0,,4.0,2022-01-12 23:51:05,Nuit,Par le coté
4965,,Sec,Route Départementale,70.0,2.0,,2022-01-14 01:31:40,Nuit,Par l'arrière
4966,Pluie,Mouillé,Route Nationale,90.0,2.0,4.0,2022-01-07 09:40:12,,Par l'arrière
4967,,Mouillé,Voie Communale,30.0,,,2022-01-09 22:28:46,Nuit,Par le coté
4968,Normal,,Voie Communale,,2.0,3.0,2022-01-10 11:16:08,Jour,Frontale
4969,Normal,Sec,Route Départementale,,2.0,,2022-01-25 08:14:56,Nuit,
4970,Pluie,,Route Nationale,90.0,2.0,2.0,2022-01-04 12:58:33,Jour,
4971,Normal,Sec,Voie Communale,,1.0,1.0,2022-01-18 16:29:56,Jour,Autre
4972,Normal,Sec,,70.0,2.0,5.0,2022-01-23 07:51:46,,Par l'arrière
4973,,Mouillé,,70.0,,,2022-01-03 01:24:01,,Par le coté
4974,Normal,Sec,Voie Communale,,,1.0,2022-01-18 13:47:44,,
4975,Normal,Sec,Voie Communale,,1.0,,2022-01-22 10:51:31,Jour,
4976,,Mouillé,Voie Communale,30.0,,,2022-01-09 01:26:21,Nuit,Autre
4977,,Sec,,130.0,2.0,4.0,2022-01-26 00:16:35,,
4978,Normal,,Voie Communale,30.0,1.0,1.0,2022-01-06 00:26:02,Nuit,Autre
4979,Pluie,Mouillé,,70.0,2.0,9.0,2022-01-19 10:29:44,,Par l'arrière
4980,Normal,Sec,Voie Communale,30.0,2.0,2.0,2022-01-22 01:28:00,Nuit,
4981,Normal,,Route Départementale,70.0,2.0,,2022-01-14 10:45:37,Jour,
4982,Normal,,Voie Communale,30.0,,,2022-01-10 19:39:29,,Autre
4983,,Sec,Voie Communale,30.0,2.0,2.0,2022-01-26 09:39:29,Jour,
4984,Normal,Sec,Voie Communale,,1.0,1.0,2022-01-28 02:06:46,Nuit,Autre
4985,Normal,,,30.0,,1.0,2022-01-12 04:17:17,,Autre
4986,Normal,,,90.0,,1.0,2022-01-01 22:45:57,,Autre
4987,,Sec,Route Nationale,90.0,2.0,4.0,2022-01-22 23:39:29,,
4988,Normal,,,30.0,2.0,,2022-01-13 21:18:19,Nuit,Par le coté
4989,Normal,Sec,Autoroute,130.0,1.0,3.0,2022-01-22 13:56:42,,Autre
4990,,Sec,Voie Communale,30.0,1.0,1.0,2022-01-15 16:14:30,Jour,Autre
4991,Normal,Sec,Voie Communale,,4.0,14.0,2022-01-28 13:38:33,Jour,Autre
4992,Normal,,Autoroute,130.0,2.0,4.0,2022-01-18 13:50:52,Jour,
4993,,Sec,,70.0,1.0,1.0,2022-01-01 21:02:04,,Autre
4994,Normal,,Autoroute,,1.0,,2022-01-11 11:46:10,,Autre
4995,Normal,Sec,Route Départementale,,,6.0,2022-01-26 22:05:53,,Par le coté
4996,Normal,,,30.0,,2.0,2022-01-21 00:37:33,,
4997,Pluie,Mouillé,Voie Communale,30.0,,1.0,2022-01-08 18:04:59,Nuit,Autre
4998,,Sec,Route Départementale,,,2.0,2022-01-10 06:54:14,Nuit,Autre
4999,,Sec,Voie Communale,30.0,2.0,2.0,2022-01-14 00:19:42,,Par l'arrière
5000,,Sec,Voie Communale,30.0,,2.0,2022-01-23 06:05:46,Nuit,
5001,,Sec,Route Nationale,,,3.0,2022-01-23 14:51:42,,
5002,Normal,,,30.0,2.0,,2022-01-25 17:33:50,Nuit,Par le coté
5003,,Sec,Voie Communale,30.0,2.0,,2022-01-12 21:22:11,Nuit,
5004,Normal,Sec,Voie Communale,30.0,1.0,1.0,2022-01-21 23:57:57,,Autre
5005,Normal,Sec,Route Départementale,70.0,2.0,2.0,2022-01-15 23:03:49,Nuit,Frontale
5006,Normal,Sec,Route Nationale,90.0,2.0,2.0,2022-01-06 21:01:10,Nuit,
5007,Normal,Sec,,70.0,1.0,,2022-01-31 22:33:19,,Autre
5008,Normal,Sec,Route Départementale,,2.0,3.0,2022-01-14 09:12:32,Jour,Par le coté
5009,Normal,Sec,Voie Communale,30.0,1.0,2.0,2022-01-02 11:44:04,Jour,
5010,Pluie,,,30.0,,2.0,2022-01-19 14:41:14,Jour,
5011,Normal,Sec,Autoroute,,3.0,8.0,2022-01-22 12:59:24,Jour,Autre
5012,Normal,Sec,Voie Communale,30.0,,2.0,2022-01-31 11:37:56,Jour,Par l'arrière
5013,Normal,,,30.0,,,2022-01-22 02:54:21,,Frontale
5014,Normal,Sec,,70.0,,4.0,2022-01-30 06:15:06,Nuit,Par le coté
5015,Pluie,Mouillé,,70.0,2.0,2.0,2022-01-08 07:32:48,Nuit,Par le coté
5016,Normal,Sec,Route Nationale,90.0,,,2022-01-11 01:28:38,,Frontale
5017,Pluie,Mouillé,Autoroute,130.0,2.0,3.0,2022-01-19 10:03:34,Jour,Par le coté
5018,Normal,,,70.0,2.0,5.0,2022-01-10 16:47:37,,Par l'arrière
5019,,Sec,,70.0,,3.0,2022-01-30 07:00:57,Nuit,Par l'arrière
5020,Normal,,Route Départementale,70.0,2.0,6.0,2022-01-30 08:43:40,,Par le coté
5021,Normal,Sec,,70.0,,,2022-01-05 17:35:47,,
5022,Pluie,Mouillé,,30.0,1.0,1.0,2022-01-04 22:00:06,Nuit,Autre
5023,,Sec,Route Nationale,90.0,2.0,2.0,2022-01-12 05:51:21,Nuit,Par le coté
5024,,Sec,,30.0,2.0,2.0,2022-01-06 12:41:50,Jour,Frontale
5025,Normal,,Route Départementale,70.0,,2.0,2022-01-02 06:43:43,,Par le coté
5026,,Sec,Route Nationale,90.0,2.0,2.0,2022-01-06 17:43:50,,
5027,Normal,Sec,Autoroute,130.0,,2.0,2022-01-18 07:22:49,Nuit,
5028,Pluie,,Autoroute,130.0,2.0,3.0,2022-01-09 21:20:48,Nuit,Par le coté
5029,Normal,,Route Départementale,70.0,2.0,2.0,2022-01-23 05:19:00,Nuit,
5030,Normal,,,30.0,1.0,,2022-01-26 08:18:18,,Autre
5031,Normal,Sec,Voie Communale,30.0,2.0,4.0,2022-01-15 16:50:32,,Par l'arrière
5032,Pluie,,Autoroute,130.0,,5.0,2022-01-04 08:31:37,Nuit,Autre
5033,,Sec,Voie Communale,,2.0,2.0,2022-01-05 21:20:27,Nuit,
5034,Normal,Sec,Route Départementale,70.0,2.0,,2022-01-12 13:02:50,,
5035,Normal,Sec,Route Nationale,90.0,,1.0,2022-01-06 09:56:38,,Autre
5036,Normal,,,30.0,,2.0,2022-01-17 06:06:45,Nuit,Par l'arrière
5037,,Sec,Route Départementale,70.0,2.0,2.0,2022-01-26 11:44:44,Jour,
5038,Normal,,Voie Communale,,,1.0,2022-01-11 21:38:58,,
5039,,Sec,,30.0,,3.0,2022-01-21 01:28:39,,Par le coté
5040,,Sec,Route Départementale,70.0,1.0,1.0,2022-01-10 18:53:39,,Autre
5041,,Mouillé,Voie Communale,,1.0,4.0,2022-01-08 21:24:21,Nuit,Autre
5042,,Sec,Route Départementale,,2.0,4.0,2022-01-12 03:16:54,Nuit,Par le coté
5043,Normal,Sec,Route Départementale,70.0,,,2022-01-14 11:30:26,,
5044,,Mouillé,Voie Communale,30.0,2.0,2.0,2022-01-08 16:35:43,Jour,Frontale
5045,,Sec,,70.0,2.0,5.0,2022-01-02 07:52:21,Nuit,
5046,Normal,,Voie Communale,30.0,1.0,1.0,2022-01-27 09:19:06,,Autre
5047,Pluie,Mouillé,,130.0,2.0,2.0,2022-01-08 17:59:29,Nuit,Par le coté
5048,,Sec,Route Départementale,70.0,2.0,,2022-01-14 00:21:09,Nuit,Frontale
5049,Pluie,Mouillé,Voie Communale,30.0,1.0,,2022-01-03 21:05:12,Nuit,Autre
5050,Pluie,,Route Départementale,,,,2022-01-04 09:05:36,Jour,Par l'arrière
5051,,Sec,Route Départementale,70.0,2.0,,2022-01-25 06:21:57,Nuit,Frontale
5052,Normal,,,130.0,,6.0,2022-01-24 02:43:30,Nuit,Par le coté
5053,,Sec,Route Départementale,70.0,,2.0,2022-01-24 09:24:58,Jour,
5054,Normal,,,30.0,1.0,1.0,2022-01-15 16:07:48,Jour,
5055,Normal,Sec,Voie Communale,,2.0,3.0,2022-01-30 03:33:35,Nuit,Par le coté
5056,Normal,,Voie Communale,30.0,1.0,,2022-01-12 16:57:51,Jour,Autre
5057,,Sec,,30.0,1.0,,2022-01-20 20:41:09,Nuit,Autre
5058,Normal,Sec,Route Départementale,70.0,,4.0,2022-01-05 23:08:50,,Par le coté
5059,,Sec,Route Départementale,,1.0,,2022-01-15 22:26:34,Nuit,
5060,,Sec,Route Départementale,70.0,2.0,2.0,2022-01-05 04:28:20,Nuit,Par le coté
5061,,Mouillé,,30.0,1.0,1.0,2022-01-09 06:13:42,,Autre
5062,Normal,Sec,Route Départementale,70.0,,1.0,2022-01-20 14:42:02,,
5063,Normal,Sec,,30.0,2.0,3.0,2022-01-16 15:14:12,Jour,Par le coté
5064,Normal,,Voie Communale,,2.0,,2022-01-31 23:14:48,Nuit,Frontale
5065,Normal,,Voie Communale,,,,2022-01-18 13:38:40,Jour,Frontale
5066,Normal,,,30.0,2.0,,2022-01-23 13:12:27,Jour,Par l'arrière
5067,Normal,Sec,,70.0,2.0,3.0,2022-01-16 15:25:58,Jour,Par le coté
5068,Pluie,,,70.0,,,2022-01-07 08:54:44,Jour,Autre
5069,Normal,,Route Départementale,,2.0,7.0,2022-01-29 02:18:15,,Par le coté
5070,Normal,Sec,Voie Communale,,2.0,4.0,2022-01-02 00:49:30,,Frontale
5071,Normal,Sec,Voie Communale,30.0,2.0,5.0,2022-01-15 01:49:18,Nuit,Frontale
5072,,Sec,Voie Communale,30.0,1.0,1.0,2022-01-31 03:31:52,Nuit,Autre
5073,Pluie,,Route Départementale,70.0,2.0,,2022-01-04 08:55:12,Jour,
5074,Normal,,Voie Communale,,2.0,2.0,2022-01-31 23:25:43,,Par le coté
5075,,Sec,Autoroute,130.0,,,2022-01-11 21:51:11,Nuit,Autre
5076,,Mouillé,,30.0,2.0,,2022-01-08 02:00:39,Nuit,Par le coté
5077,Normal,Sec,,70.0,2.0,,2022-01-25 17:52:49,Nuit,
5078,Pluie,,Voie Communale,,,,2022-01-08 10:50:33,Jour,
5079,,Sec,Autoroute,,,4.0,2022-01-22 06:49:11,,Par le coté
5080,Normal,,Autoroute,130.0,2.0,3.0,2022-01-18 12:32:21,Jour,Par le coté
5081,Normal,,Voie Communale,,2.0,,2022-01-11 22:34:19,Nuit,Par le coté
5082,Normal,Sec,Route Départementale,70.0,2.0,8.0,2022-01-23 21:44:20,Nuit,Par le coté
5083,Pluie,Mouillé,Voie Communale,30.0,2.0,,2022-01-19 01:15:12,Nuit,
5084,Normal,,Voie Communale,,,3.0,2022-01-01 21:08:37,Nuit,Par l'arrière
5085,Normal,Sec,Voie Communale,30.0,1.0,2.0,2022-01-17 00:32:54,,Autre
5086,Normal,Sec,,70.0,,,2022-01-16 03:48:32,Nuit,
5087,Normal,,Voie Communale,30.0,2.0,6.0,2022-01-01 18:06:18,,Par le coté
5088,,Sec,Autoroute,130.0,,8.0,2022-01-31 21:22:59,Nuit,Autre
5089,Normal,Sec,Autoroute,,2.0,4.0,2022-01-29 20:39:28,Nuit,Par le coté
5090,Normal,Sec,Route Départementale,,2.0,,2022-01-29 01:45:44,Nuit,
5091,Normal,,,70.0,,1.0,2022-01-12 03:04:20,,
5092,Normal,,Route Départementale,,1.0,1.0,2022-01-28 23:57:36,,Autre
5093,Pluie,,Route Départementale,,2.0,2.0,2022-01-07 07:00:14,Nuit,
5094,Normal,Sec,Voie Communale,30.0,2.0,,2022-01-01 01:49:39,Nuit,Par l'arrière
5095,Normal,Sec,Route Départementale,,2.0,,2022-01-14 10:32:38,Jour,Frontale
5096,Normal,Sec,Route Nationale,90.0,,3.0,2022-01-18 07:04:39,Nuit,
5097,Normal,,Voie Communale,,,2.0,2022-01-17 20:58:24,Nuit,Par l'arrière
5098,Normal,Sec,,70.0,1.0,1.0,2022-01-06 21:08:01,Nuit,Autre
5099,Normal,Sec,,70.0,,3.0,2022-01-15 20:31:23,Nuit,
5100,Normal,,Route Nationale,,1.0,1.0,2022-01-18 00:39:45,,Autre
5101,,Sec,Voie Communale,,,,2022-01-27 10:15:42,Jour,Frontale
5102,Normal,,,70.0,1.0,4.0,2022-01-30 09:31:47,,Autre
5103,Pluie,,Voie Communale,,,,2022-01-03 14:48:59,Jour,Autre
5104,Pluie,Mouillé,,30.0,2.0,3.0,2022-01-04 16:23:20,Jour,Par le coté
5105,,Sec,Route Nationale,90.0,2.0,3.0,2022-01-30 23:43:08,Nuit,Par l'arrière
5106,Normal,Sec,Route Départementale,70.0,2.0,4.0,2022-01-06 17:21:57,,Par le coté
5107,Normal,Sec,,70.0,,2.0,2022-01-10 13:40:32,Jour,Autre
5108,Normal,,,30.0,,4.0,2022-01-17 23:03:43,Nuit,Par le coté
5109,Pluie,,Route Départementale,70.0,2.0,,2022-01-03 05:21:40,,Par le coté
5110,Normal,Sec,Voie Communale,,2.0,,2022-01-16 14:13:10,Jour,Par l'arrière
5111,Normal,Sec,Route Départementale,70.0,2.0,3.0,2022-01-02 20:49:13,Nuit,Par l'arrière
5112,,Sec,Voie Communale,30.0,2.0,,2022-01-15 17:48:43,,
5113,Normal,,,70.0,,2.0,2022-01-05 08:27:07,,Frontale
5114,,Sec,Voie Communale,,2.0,,2022-01-23 12:25:04,Jour,Par le coté
5115,Normal,,,30.0,,2.0,2022-01-23 15:16:12,Jour,Par le coté
5116,Normal,,Voie Communale,,2.0,6.0,2022-01-25 02:21:10,Nuit,Par le coté
5117,Pluie,Mouillé,Voie Communale,,1.0,4.0,2022-01-04 09:57:26,,Autre
5118,Normal,Sec,Voie Communale,,,1.0,2022-01-29 11:01:18,Jour,Autre
5119,Normal,,Voie Communale,,,,2022-01-01 05:39:00,,Par le coté
5120,,Mouillé,Voie Communale,30.0,2.0,5.0,2022-01-19 15:35:37,Jour,
5121,,Sec,Route Départementale,70.0,2.0,4.0,2022-01-29 20:38:05,Nuit,Par le coté
5122,Normal,Sec,Route Départementale,,2.0,5.0,2022-01-16 02:01:33,Nuit,Frontale
5123,,Sec,,70.0,2.0,4.0,2022-01-25 07:27:54,Nuit,Par le coté
5124,,Mouillé,Voie Communale,,2.0,2.0,2022-01-09 03:59:44,,Par le coté
5125,,Sec,Voie Communale,30.0,1.0,1.0,2022-01-26 04:24:57,Nuit,Autre
5126,,Sec,,130.0,2.0,2.0,2022-01-15 14:53:48,Jour,Par le coté
5127,Normal,,,90.0,2.0,,2022-01-22 20:31:13,Nuit,Par le coté
5128,Normal,,Route Nationale,90.0,2.0,3.0,2022-01-25 05:02:10,Nuit,Par le coté
5129,Normal,Sec,Voie Communale,,2.0,5.0,2022-01-05 14:58:38,Jour,Par le coté
5130,Normal,Sec,,130.0,2.0,2.0,2022-01-05 00:47:25,Nuit,
5131,,Mouillé,Route Départementale,,1.0,2.0,2022-01-04 13:03:43,Jour,Autre
5132,Normal,,,30.0,2.0,3.0,2022-01-11 16:55:22,Jour,Par le coté
5133,Pluie,,Voie Communale,30.0,2.0,2.0,2022-01-19 05:29:32,Nuit,Par le coté
5134,Normal,,Route Départementale,,2.0,,2022-01-02 09:30:43,Jour,
5135,Pluie,,,70.0,2.0,3.0,2022-01-08 04:24:30,,
5136,,Sec,Route Départementale,70.0,2.0,5.0,2022-01-20 23:46:14,,Par le coté
5137,Normal,,Route Départementale,70.0,,7.0,2022-01-21 03:21:06,Nuit,Autre
5138,Normal,,Voie Communale,30.0,2.0,4.0,2022-01-13 11:04:10,Jour,
5139,Normal,Sec,Voie Communale,30.0,1.0,1.0,2022-01-21 22:03:59,Nuit,Autre
5140,Normal,,,90.0,3.0,3.0,2022-01-16 19:15:22,Nuit,
5141,Pluie,Mouillé,Voie Communale,30.0,,,2022-01-09 10:11:46,Jour,Autre
5142,Normal,Sec,,70.0,2.0,3.0,2022-01-13 23:42:56,,Par le coté
5143,Normal,Sec,Autoroute,130.0,,2.0,2022-01-20 10:41:51,Jour,Frontale
5144,Normal,,Voie Communale,,2.0,,2022-01-26 15:47:39,,
5145,Normal,Sec,Route Nationale,,,6.0,2022-01-17 08:59:19,Jour,Frontale
5146,Normal,,,70.0,,4.0,2022-01-10 05:46:53,Nuit,
5147,Pluie,Mouillé,Voie Communale,30.0,2.0,4.0,2022-01-04 01:54:49,Nuit,
5148,Normal,Sec,Route Départementale,70.0,,,2022-01-05 15:48:09,,Frontale
5149,,Mouillé,Voie Communale,30.0,2.0,4.0,2022-01-04 17:17:08,Jour,Par l'arrière
5150,Normal,,Voie Communale,,2.0,,2022-01-22 09:50:54,,
5151,Normal,Sec,Route Départementale,70.0,2.0,2.0,2022-01-31 19:52:15,,
5152,,Sec,Route Départementale,,2.0,5.0,2022-01-29 00:43:38,,Frontale
5153,,Sec,Route Départementale,,,3.0,2022-01-17 13:08:26,Jour,Frontale
5154,Normal,Sec,Voie Communale,30.0,2.0,,2022-01-06 07:21:03,,
5155,Normal,Sec,,70.0,2.0,,2022-01-18 01:15:13,,
5156,,Mouillé,Voie Communale,30.0,2.0,,2022-01-07 06:47:31,Nuit,Frontale
5157,Normal,Sec,Autoroute,130.0,,5.0,2022-01-06 08:01:11,,Frontale
5158,Normal,Sec,Route Départementale,70.0,2.0,2.0,2022-01-30 11:09:18,Jour,Par l'arrière
5159,Normal,Sec,Voie Communale,30.0,2.0,2.0,2022-01-15 00:01:46,Nuit,Par le coté
5160,Pluie,Mouillé,Route Départementale,70.0,,2.0,2022-01-07 23:19:32,Nuit,Par le coté
5161,Normal,,Voie Communale,,,7.0,2022-01-14 04:28:23,,Par le coté
5162,,Sec,Route Départementale,,1.0,1.0,2022-01-31 21:55:42,,
5163,Pluie,Mouillé,Autoroute,130.0,1.0,1.0,2022-01-08 23:46:31,Nuit,Autre
5164,Normal,Sec,Voie Communale,30.0,2.0,2.0,2022-01-15 20:02:04,Nuit,Par le coté
5165,,Sec,,30.0,2.0,,2022-01-29 20:19:57,,Par le coté
5166,Normal,Sec,,70.0,,2.0,2022-01-16 02:50:21,Nuit,Par le coté
5167,Pluie,,Voie Communale,30.0,2.0,3.0,2022-01-04 15:37:53,Jour,Par l'arrière
5168,,Sec,Route Départementale,70.0,2.0,3.0,2022-01-13 09:38:22,Jour,
5169,Normal,Sec,,130.0,1.0,2.0,2022-01-22 06:41:32,Nuit,Autre
5170,Normal,Sec,Route Nationale,,,4.0,2022-01-14 17:46:57,Nuit,Par le coté
5171,Normal,Sec,Route Départementale,,2.0,7.0,2022-01-22 00:51:56,Nuit,Par le coté
5172,,Sec,Autoroute,130.0,2.0,2.0,2022-01-29 05:26:32,,Par le coté
5173,Normal,Sec,,90.0,1.0,3.0,2022-01-22 15:35:43,,
5174,Normal,Sec,Route Départementale,70.0,2.0,3.0,2022-01-31 21:01:25,Nuit,Par le coté
5175,,Sec,,30.0,2.0,5.0,2022-01-13 17:42:22,Nuit,Frontale
5176,Normal,,Route Départementale,70.0,2.0,,2022-01-06 06:24:48,,Par le coté
5177,Normal,Sec,Autoroute,130.0,,,2022-01-25 21:55:20,Nuit,Autre
5178,,Mouillé,Voie Communale,30.0,,3.0,2022-01-19 17:00:02,Jour,
5179,,Sec,,70.0,2.0,6.0,2022-01-20 08:07:47,,Par le coté
5180,,Mouillé,Route Départementale,70.0,2.0,3.0,2022-01-09 18:37:19,Nuit,
5181,Normal,,Route Départementale,,2.0,5.0,2022-01-16 18:45:54,,Frontale
5182,Normal,Sec,Route Départementale,,,,2022-01-17 11:23:06,,Autre
5183,Normal,Sec,Route Nationale,,,4.0,2022-01-02 07:50:33,Nuit,Par le coté
5184,,Sec,Voie Communale,,2.0,2.0,2022-01-15 14:14:52,Jour,Par le coté
5185,Normal,Sec,Route Départementale,,,6.0,2022-01-17 20:06:38,Nuit,
5186,Normal,Sec,Autoroute,130.0,2.0,2.0,2022-01-10 03:43:30,Nuit,
5187,Pluie,Mouillé,Voie Communale,,2.0,5.0,2022-01-09 12:27:46,Jour,Par le coté
5188,Normal,Sec,Route Départementale,70.0,1.0,2.0,2022-01-15 12:06:46,Jour,Autre
5189,Normal,Sec,Voie Communale,,,2.0,2022-01-22 18:03:37,Nuit,Par le coté
5190,,Sec,Route Départementale,70.0,2.0,5.0,2022-01-31 23:19:50,,Par le coté
5191,Normal,Sec,Route Départementale,,2.0,5.0,2022-01-16 23:10:58,Nuit,Par le coté
5192,,Sec,Autoroute,,2.0,2.0,2022-01-18 16:12:07,,Par l'arrière
5193,Normal,,,70.0,2.0,,2022-01-13 09:20:02,Jour,
5194,Normal,Sec,Voie Communale,30.0,2.0,3.0,2022-01-12 07:58:49,Nuit,Par le coté
5195,Normal,,Route Départementale,,,3.0,2022-01-13 18:41:53,Nuit,Par le coté
5196,Normal,,,70.0,1.0,2.0,2022-01-27 03:44:05,Nuit,Autre
5197,Normal,,Route Départementale,70.0,,2.0,2022-01-30 11:44:13,Jour,
5198,Pluie,Mouillé,Autoroute,,1.0,1.0,2022-01-03 06:59:07,Nuit,
5199,Pluie,,Route Départementale,70.0,,3.0,2022-01-03 06:47:54,Nuit,Autre
5200,,Sec,Voie Communale,30.0,,3.0,2022-01-17 04:21:13,Nuit,
5201,,Sec,,30.0,,,2022-01-06 05:06:42,,Par l'arrière
5202,Normal,,Voie Communale,30.0,,2.0,2022-01-14 08:15:10,Nuit,
5203,Normal,,Route Départementale,,,1.0,2022-01-13 03:46:29,,Autre
5204,,Mouillé,Voie Communale,,2.0,2.0,2022-01-08 17:19:16,,Par le coté
5205,Normal,Sec,Route Départementale,70.0,2.0,5.0,2022-01-01 12:14:32,Jour,Par le coté
5206,,Sec,,30.0,2.0,2.0,2022-01-26 20:41:01,Nuit,Par l'arrière
5207,Normal,Sec,,70.0,1.0,1.0,2022-01-31 09:19:09,Jour,Autre
5208,Normal,Sec,,70.0,2.0,5.0,2022-01-25 12:22:19,,Par le coté
5209,Normal,,Route Départementale,,2.0,4.0,2022-01-20 13:38:33,Jour,Par le coté
5210,Normal,,,30.0,2.0,4.0,2022-01-24 21:48:45,,
5211,Normal,Sec,Voie Communale,30.0,,,2022-01-25 17:27:13,Nuit,
5212,Normal,,Voie Communale,30.0,,4.0,2022-01-17 01:30:16,Nuit,Par le coté
5213,Normal,Sec,Route Départementale,70.0,,2.0,2022-01-31 03:21:59,,Par le coté
5214,Normal,,Route Départementale,70.0,,,2022-01-16 04:06:42,Nuit,
5215,,Sec,,70.0,2.0,6.0,2022-01-26 11:10:01,,
5216,Normal,Sec,,30.0,,2.0,2022-01-22 03:56:46,Nuit,
5217,Pluie,Mouillé,Voie Communale,,2.0,6.0,2022-01-03 03:41:31,,
5218,Normal,Sec,Voie Communale,,1.0,,2022-01-15 16:34:30,,
5219,Normal,Sec,,30.0,,,2022-01-12 18:27:22,Nuit,Par le coté
5220,Normal,,Voie Communale,,1.0,3.0,2022-01-12 03:20:42,Nuit,Autre
5221,Normal,Sec,Route Départementale,,,5.0,2022-01-22 06:01:28,Nuit,Par l'arrière
5222,,Sec,Voie Communale,30.0,1.0,,2022-01-16 20:25:01,,
5223,,Sec,,70.0,2.0,,2022-01-29 19:19:17,Nuit,Par l'arrière
5224,Pluie,,Autoroute,130.0,,2.0,2022-01-04 15:36:13,Jour,Par le coté
5225,,Sec,Route Départementale,,2.0,,2022-01-13 15:03:39,,
5226,Pluie,Mouillé,Voie Communale,,1.0,,2022-01-19 08:25:54,,Autre
5227,Normal,,Voie Communale,30.0,2.0,3.0,2022-01-15 03:52:39,Nuit,Par le coté
